Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
596,1,3,3,0,0,1.35,1.83,2.06,2.24,2.59,1,1,0,0,0,1,1,34,1,147626,2,2
599,0,0,0,3,1,1.39,1.83,2.06,2.24,2.77,0,0,0,0,0,1,1,34,1,147626,2,2
605,0,0,0,0,0,1.41,1.83,2.06,2.24,2.79,0,0,0,0,0,1,1,34,1,147626,2,2
609,0,0,0,0,0,1.26,1.89,2.06,2.24,2.72,0,0,0,0,0,1,1,34,1,147626,2,2
612,1,3,3,0,0,1.32,1.89,2.06,2.24,2.75,0,1,0,0,0,1,1,34,1,147626,2,2
617,0,0,0,3,1,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,1,1,34,1,147626,2,2
618,1,3,1,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,1,1,34,1,147626,2,2
625,1,3,3,3,1,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,1,1,34,1,147626,2,2
627,0,0,0,3,1,1.41,1.89,2.06,2.24,2.79,1,0,1,0,0,1,1,34,1,147626,2,2
636,1,3,3,0,0,1.31,1.56,2.0,2.24,2.79,1,1,1,0,0,1,1,34,1,147626,2,2
646,0,0,0,3,1,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,1,1,34,1,147626,2,2
653,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,1,1,34,1,147626,2,2
654,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,1,1,34,1,147626,2,2
658,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,0,0,0,0,0,1,1,34,1,147626,2,2
668,1,3,2,0,0,1.41,1.86,2.06,2.24,2.76,0,0,0,0,0,1,1,34,1,147626,2,2
674,0,0,0,3,1,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,1,1,34,1,147626,2,2
675,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,1,1,34,1,147626,2,2
686,1,3,2,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,1,1,34,1,147626,2,2
688,0,0,0,3,1,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,1,1,34,1,147626,2,2
691,0,0,0,0,0,1.42,1.87,2.06,2.24,2.78,0,1,0,0,0,1,1,34,1,147626,2,2
693,0,0,0,0,0,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0,1,1,34,1,147626,2,2
705,0,0,0,0,0,1.49,1.87,1.99,2.24,2.79,0,0,0,0,0,1,1,34,1,147626,2,2
712,0,0,0,0,0,1.5,1.84,2.13,2.24,2.8,0,0,0,0,0,1,1,34,1,147626,2,2
715,1,3,2,0,0,1.5,1.8,2.09,2.24,2.79,0,0,0,0,0,1,1,34,1,147626,2,2
718,1,5,3,3,1,1.5,1.8,2.14,2.24,2.75,0,0,0,0,0,1,1,34,1,147626,2,2
722,0,0,0,5,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,1,1,34,1,147626,2,2
726,1,3,1,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,1,1,34,1,147626,2,2
727,0,0,0,3,1,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,1,1,34,1,147626,2,2
729,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,1,1,34,1,147626,2,2
1,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0,0,0,39,1,93732,0,0
8,0,0,0,0,0,1.51,1.89,1.95,2.09,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
11,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
14,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
21,0,0,0,0,0,1.52,1.9,1.99,2.09,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
28,1,1,2,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
29,0,0,0,1,1,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
30,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
33,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
38,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
40,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,0,0,39,1,93732,0,0
47,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,1,0,1,0,0,0,0,39,1,93732,0,0
54,0,0,0,0,0,1.35,1.87,1.93,2.09,2.67,1,0,1,0,0,0,0,39,1,93732,0,0
56,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,1,0,1,0,0,39,1,93732,0,0
58,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1,0,0,39,1,93732,0,0
60,1,5,1,0,0,1.39,1.9,1.87,2.12,2.62,1,0,0,0,0,0,0,39,1,93732,0,0
67,0,0,0,5,1,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
68,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
76,0,0,0,0,0,1.36,1.83,1.95,2.12,2.49,1,1,0,0,0,0,0,39,1,93732,0,0
79,0,0,0,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,0,0,39,1,93732,0,0
88,0,0,0,0,0,1.39,1.58,1.99,2.12,2.4,0,1,0,0,0,0,0,39,1,93732,0,0
90,1,1,1,0,0,1.39,1.58,1.99,2.12,2.55,0,1,0,0,0,0,0,39,1,93732,0,0
98,0,0,0,1,1,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
100,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,0,0,39,1,93732,0,0
106,0,0,0,0,0,1.47,1.9,1.95,2.16,2.67,0,0,0,1,0,0,0,39,1,93732,0,0
107,1,4,3,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,0,0,39,1,93732,0,0
116,1,1,2,4,1,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,0,0,39,1,93732,0,0
120,0,0,0,1,1,1.37,1.31,1.99,2.16,2.67,1,0,0,0,0,0,0,39,1,93732,0,0
127,0,0,0,0,0,1.23,1.84,1.93,2.16,2.67,1,0,0,0,0,0,0,39,1,93732,0,0
142,0,0,0,0,0,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0,0,0,39,1,93732,0,0
143,0,0,0,0,0,1.21,1.35,1.99,2.16,2.67,1,1,0,0,0,0,0,39,1,93732,0,0
148,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,0,0,39,1,93732,0,0
149,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,0,0,39,1,93732,0,0
153,0,0,0,0,0,1.39,1.9,1.94,2.16,2.64,1,0,0,0,0,0,0,39,1,93732,0,0
155,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,39,1,93732,0,0
157,1,1,3,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,39,1,93732,0,0
160,1,1,3,1,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,39,1,93732,0,0
165,0,0,0,1,1,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0,0,0,39,1,93732,0,0
172,0,0,0,0,0,1.39,1.9,1.99,2.16,2.49,0,1,0,0,0,0,0,39,1,93732,0,0
178,0,0,0,0,0,1.48,1.5,1.99,2.16,2.49,0,0,0,1,1,0,0,39,1,93732,0,0
179,0,0,0,0,0,1.48,1.5,1.99,2.16,2.51,0,0,0,1,1,0,0,39,1,93732,0,0
182,1,4,2,0,0,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,0,0,39,1,93732,0,0
183,0,0,0,4,1,1.46,1.88,1.97,1.89,2.37,1,0,0,1,1,0,0,39,1,93732,0,0
188,0,0,0,0,0,1.35,1.88,1.97,2.16,2.36,0,0,0,0,0,0,0,39,1,93732,0,0
194,1,2,5,0,0,1.35,1.56,1.99,2.16,2.49,0,1,0,0,0,0,0,39,1,93732,0,0
195,0,0,0,2,1,1.35,1.56,1.99,2.16,2.66,0,1,0,0,0,0,0,39,1,93732,0,0
199,0,0,0,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
211,0,0,0,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,1,0,0,0,39,1,93732,0,0
214,0,0,0,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
221,0,0,0,0,0,1.29,1.89,1.95,2.13,2.67,1,1,0,1,0,0,0,39,1,93732,0,0
231,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,0,0,0,0,0,0,39,1,93732,0,0
236,1,5,3,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,0,0,39,1,93732,0,0
241,0,0,0,5,1,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
243,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
247,1,4,1,0,0,1.46,1.89,1.99,2.15,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
256,0,0,0,4,1,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0,0,0,39,1,93732,0,0
264,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,0,39,1,93732,0,0
274,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,0,0,39,1,93732,0,0
282,0,0,0,0,0,1.37,1.89,2.0,2.14,2.64,0,0,0,0,0,0,0,39,1,93732,0,0
285,0,0,0,0,0,1.46,1.89,2.0,2.15,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
292,0,0,0,0,0,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
293,1,4,1,0,0,1.48,1.89,2.01,2.18,2.7,0,0,0,0,0,0,0,39,1,93732,0,0
305,1,4,1,4,1,1.36,1.89,1.97,2.03,2.68,1,0,0,1,0,0,0,39,1,93732,0,0
311,1,1,2,4,1,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0,0,0,39,1,93732,0,0
314,0,0,0,1,1,1.33,1.49,2.01,2.21,2.7,0,1,0,0,0,0,0,39,1,93732,0,0
316,0,0,0,0,0,1.33,1.49,2.01,2.21,2.7,1,1,0,0,0,0,0,39,1,93732,0,0
325,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,0,0,39,1,93732,0,0
349,1,5,1,0,0,1.29,1.89,1.97,2.21,2.61,1,1,0,0,0,0,0,39,1,93732,0,0
358,0,0,0,5,1,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0,0,0,39,1,93732,0,0
364,0,0,0,0,0,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0,0,0,39,1,93732,0,0
370,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,0,0,0,0,0,0,39,1,93732,0,0
375,1,1,7,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,39,1,93732,0,0
387,0,0,0,1,1,1.49,1.89,2.02,2.21,2.69,0,0,0,0,0,0,0,39,1,93732,0,0
391,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,0,0,39,1,93732,0,0
398,0,0,0,0,0,1.49,1.89,2.02,1.94,2.69,0,0,0,0,0,0,0,39,1,93732,0,0
408,0,0,0,0,0,1.33,1.89,2.02,2.21,2.68,0,0,0,0,0,0,0,39,1,93732,0,0
412,0,0,0,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
420,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,0,39,1,93732,0,0
424,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,0,0,39,1,93732,0,0
431,0,0,0,0,0,1.47,1.57,2.02,1.98,2.64,0,1,0,0,0,0,0,39,1,93732,0,0
438,0,0,0,0,0,1.44,1.69,2.02,2.18,2.65,0,1,0,0,0,0,0,39,1,93732,0,0
445,0,0,0,0,0,1.47,1.89,2.02,2.18,2.64,0,0,0,0,0,0,0,39,1,93732,0,0
452,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0,0,0,39,1,93732,0,0
459,0,0,0,0,0,1.47,1.48,2.02,2.21,2.7,0,1,0,0,0,0,0,39,1,93732,0,0
466,0,0,0,0,0,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,0,0,39,1,93732,0,0
473,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,0,0,0,0,0,0,39,1,93732,0,0
489,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,39,1,93732,0,0
499,0,0,0,0,0,1.19,1.57,2.06,2.21,2.58,1,0,0,0,1,0,0,39,1,93732,0,0
508,1,5,1,0,0,1.34,1.88,2.07,2.26,2.49,0,0,0,0,0,0,0,39,1,93732,0,0
513,0,0,0,5,1,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,0,0,39,1,93732,0,0
520,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,0,0,39,1,93732,0,0
525,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,39,1,93732,0,0
529,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,39,1,93732,0,0
532,0,0,0,0,0,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0,0,0,39,1,93732,0,0
539,0,0,0,0,0,1.47,1.86,2.07,2.26,2.64,0,1,0,0,0,0,0,39,1,93732,0,0
549,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,0,0,39,1,93732,0,0
551,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,0,0,39,1,93732,0,0
558,0,0,0,0,0,1.35,1.89,2.07,2.26,2.62,0,1,0,0,0,0,0,39,1,93732,0,0
564,0,0,0,0,0,1.33,1.55,2.07,2.26,2.62,0,0,0,0,0,0,0,39,1,93732,0,0
572,0,0,0,0,0,1.5,1.89,2.01,2.26,2.5,0,0,0,0,0,0,0,39,1,93732,0,0
582,0,0,0,0,0,1.34,1.57,2.01,2.24,2.72,0,1,0,0,0,0,0,39,1,93732,0,0
586,0,0,0,0,0,1.5,1.57,2.06,2.24,2.55,0,0,0,0,0,0,0,39,1,93732,0,0
593,0,0,0,0,0,1.42,1.85,2.06,2.19,2.58,0,1,0,0,0,0,0,39,1,93732,0,0
607,0,0,0,0,0,1.41,1.87,2.06,2.24,2.8,0,0,0,0,0,0,0,39,1,93732,0,0
624,1,1,1,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,0,0,39,1,93732,0,0
626,0,0,0,1,1,1.48,1.57,2.06,2.24,2.79,0,0,1,0,0,0,0,39,1,93732,0,0
633,0,0,0,0,0,1.41,1.89,2.11,2.24,2.79,1,1,1,0,0,0,0,39,1,93732,0,0
641,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,1,0,0,0,0,0,39,1,93732,0,0
642,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,0,0,39,1,93732,0,0
666,1,5,1,0,0,1.37,1.83,2.06,2.24,2.76,0,0,0,0,0,0,0,39,1,93732,0,0
668,1,5,1,5,1,1.41,1.86,2.06,2.24,2.76,0,0,0,0,0,0,0,39,1,93732,0,0
673,0,0,0,5,1,1.42,1.86,2.06,2.24,2.76,0,1,0,0,0,0,0,39,1,93732,0,0
677,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,0,0,39,1,93732,0,0
685,0,0,0,0,0,1.42,1.87,2.06,2.24,2.77,0,0,0,0,0,0,0,39,1,93732,0,0
692,0,0,0,0,0,1.42,1.87,2.06,2.24,2.78,0,1,0,0,0,0,0,39,1,93732,0,0
699,0,0,0,0,0,1.42,1.51,1.97,2.24,2.77,0,0,1,0,0,0,0,39,1,93732,0,0
706,0,0,0,0,0,1.5,1.87,2.04,2.24,2.79,0,0,0,0,0,0,0,39,1,93732,0,0
712,1,1,1,0,0,1.5,1.84,2.13,2.24,2.8,0,0,0,0,0,0,0,39,1,93732,0,0
721,1,1,3,1,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,39,1,93732,0,0
723,1,2,3,1,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,39,1,93732,0,0
725,0,0,0,2,1,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,39,1,93732,0,0
730,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,39,1,93732,0,0
1,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0,1,1,23,1,129112,1,0
7,0,0,0,0,0,1.59,1.88,2.01,2.09,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
11,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
12,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
15,0,0,0,0,0,1.52,1.89,1.98,2.09,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
18,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
23,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
26,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
30,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
33,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
36,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
40,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,1,1,23,1,129112,1,0
42,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,0,0,0,1,1,23,1,129112,1,0
50,0,0,0,0,0,1.35,1.87,1.93,2.09,2.34,1,0,1,0,0,1,1,23,1,129112,1,0
53,0,0,0,0,0,1.35,1.87,1.97,2.09,2.59,1,0,1,0,0,1,1,23,1,129112,1,0
57,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,0,1,1,23,1,129112,1,0
70,1,5,2,0,0,1.39,1.89,1.91,2.12,2.67,1,0,0,0,0,1,1,23,1,129112,1,0
74,0,0,0,5,1,1.35,1.83,1.95,2.12,2.55,1,1,0,0,0,1,1,23,1,129112,1,0
78,0,0,0,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,1,1,23,1,129112,1,0
82,0,0,0,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1,1,1,23,1,129112,1,0
87,0,0,0,0,0,1.39,1.9,1.95,1.98,2.43,0,0,0,0,0,1,1,23,1,129112,1,0
91,0,0,0,0,0,1.39,1.58,1.99,2.12,2.4,0,1,0,0,0,1,1,23,1,129112,1,0
94,0,0,0,0,0,1.39,1.58,1.99,2.11,2.61,0,0,0,0,0,1,1,23,1,129112,1,0
107,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,1,1,23,1,129112,1,0
113,0,0,0,0,0,1.47,1.86,1.99,1.96,2.67,0,1,0,0,0,1,1,23,1,129112,1,0
117,0,0,0,0,0,1.43,1.35,1.95,2.16,2.67,1,1,0,0,0,1,1,23,1,129112,1,0
124,0,0,0,0,0,1.39,1.84,1.97,2.16,2.67,1,1,0,0,0,1,1,23,1,129112,1,0
126,0,0,0,0,0,1.23,1.84,1.93,2.16,2.67,1,0,0,0,0,1,1,23,1,129112,1,0
129,1,1,11,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,1,1,23,1,129112,1,0
134,0,0,0,1,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,1,1,23,1,129112,1,0
137,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,1,0,0,0,1,1,23,1,129112,1,0
143,0,0,0,0,0,1.21,1.35,1.99,2.16,2.67,1,1,0,0,0,1,1,23,1,129112,1,0
145,0,0,0,0,0,1.36,1.35,1.99,2.16,2.64,0,0,0,0,0,1,1,23,1,129112,1,0
149,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,1,1,23,1,129112,1,0
150,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,1,1,23,1,129112,1,0
159,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,1,1,23,1,129112,1,0
161,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,1,1,23,1,129112,1,0
169,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,1,1,23,1,129112,1,0
173,0,0,0,0,0,1.49,1.5,1.97,2.16,2.49,0,1,0,0,0,1,1,23,1,129112,1,0
175,0,0,0,0,0,1.48,1.5,1.97,2.16,2.49,0,1,0,0,0,1,1,23,1,129112,1,0
179,0,0,0,0,0,1.48,1.5,1.99,2.16,2.51,0,0,0,1,1,1,1,23,1,129112,1,0
182,0,0,0,0,0,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,1,1,23,1,129112,1,0
185,0,0,0,0,0,1.32,1.88,1.97,1.89,2.49,0,0,0,0,0,1,1,23,1,129112,1,0
189,0,0,0,0,0,1.35,1.88,1.97,2.16,2.11,0,0,0,0,0,1,1,23,1,129112,1,0
197,0,0,0,0,0,1.35,1.57,1.99,2.16,2.66,0,1,0,0,0,1,1,23,1,129112,1,0
199,0,0,0,0,0,1.49,1.57,1.99,2.16,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
203,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
209,0,0,0,0,0,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0,1,1,23,1,129112,1,0
214,0,0,0,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
225,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,1,1,23,1,129112,1,0
237,0,0,0,0,0,1.46,1.89,1.93,2.16,2.67,1,0,0,0,0,1,1,23,1,129112,1,0
239,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
242,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
248,0,0,0,0,0,1.46,1.89,1.99,2.15,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
251,0,0,0,0,0,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,1,1,23,1,129112,1,0
254,1,1,7,0,0,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0,1,1,23,1,129112,1,0
262,0,0,0,1,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,1,1,23,1,129112,1,0
265,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,1,1,23,1,129112,1,0
271,0,0,0,0,0,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0,1,1,23,1,129112,1,0
273,1,5,3,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,1,1,23,1,129112,1,0
278,1,1,6,5,1,1.37,1.89,2.0,2.16,2.64,0,0,0,0,0,1,1,23,1,129112,1,0
286,0,0,0,1,1,1.49,1.89,2.0,2.15,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
289,0,0,0,0,0,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
290,0,0,0,0,0,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
293,0,0,0,0,0,1.48,1.89,2.01,2.18,2.7,0,0,0,0,0,1,1,23,1,129112,1,0
299,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,1,1,23,1,129112,1,0
307,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,1,0,0,1,0,1,1,23,1,129112,1,0
310,1,4,5,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0,1,1,23,1,129112,1,0
319,0,0,0,4,1,1.33,1.89,1.98,2.21,2.7,1,0,0,0,0,1,1,23,1,129112,1,0
326,0,0,0,0,0,1.47,1.89,2.01,1.9,2.69,0,0,0,1,0,1,1,23,1,129112,1,0
331,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,1,1,23,1,129112,1,0
332,1,1,2,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,1,1,23,1,129112,1,0
333,0,0,0,1,1,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,1,1,23,1,129112,1,0
341,0,0,0,0,0,1.4,1.89,2.02,2.02,2.6,0,1,0,0,0,1,1,23,1,129112,1,0
342,0,0,0,0,0,1.4,1.89,2.02,2.02,2.6,1,0,0,0,0,1,1,23,1,129112,1,0
345,1,5,5,0,0,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,1,1,23,1,129112,1,0
352,0,0,0,5,1,1.23,1.81,1.97,2.21,2.66,1,1,0,0,0,1,1,23,1,129112,1,0
362,0,0,0,0,0,1.33,1.89,2.02,2.2,2.69,0,0,0,0,0,1,1,23,1,129112,1,0
363,1,1,6,0,0,1.27,1.89,2.02,2.2,2.67,0,1,0,0,0,1,1,23,1,129112,1,0
368,0,0,0,1,1,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,1,1,23,1,129112,1,0
372,0,0,0,0,0,1.21,1.53,2.02,2.21,2.69,1,0,0,0,0,1,1,23,1,129112,1,0
380,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,1,1,23,1,129112,1,0
383,0,0,0,0,0,1.24,1.87,2.02,2.21,2.71,0,0,0,0,0,1,1,23,1,129112,1,0
384,0,0,0,0,0,1.23,1.87,2.02,2.21,2.71,0,0,0,0,0,1,1,23,1,129112,1,0
395,0,0,0,0,0,1.34,1.89,2.02,1.94,2.7,0,1,0,1,0,1,1,23,1,129112,1,0
402,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,1,1,23,1,129112,1,0
406,0,0,0,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,1,1,23,1,129112,1,0
414,0,0,0,0,0,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
424,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,1,1,23,1,129112,1,0
428,0,0,0,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,1,0,1,1,23,1,129112,1,0
432,0,0,0,0,0,1.41,1.57,2.02,2.04,2.66,0,0,0,0,0,1,1,23,1,129112,1,0
436,0,0,0,0,0,1.38,1.57,2.02,2.18,2.67,0,1,0,0,0,1,1,23,1,129112,1,0
